path,url,lang,topic,filename
"CommonPhrases/cy/codi.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/codi.wav","cy","CommonPhrases","codi.wav"
"CommonPhrases/cy/deffro.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/deffro.wav","cy","CommonPhrases","deffro.wav"
"CommonPhrases/cy/gorwedd.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/gorwedd.wav","cy","CommonPhrases","gorwedd.wav"
"CommonPhrases/cy/eistedd.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/eistedd.wav","cy","CommonPhrases","eistedd.wav"
"CommonPhrases/cy/sefyll.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/sefyll.wav","cy","CommonPhrases","sefyll.wav"
"CommonPhrases/cy/mynd_allan.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/mynd_allan.wav","cy","CommonPhrases","mynd_allan.wav"
"CommonPhrases/cy/dychwelyd.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/dychwelyd.wav","cy","CommonPhrases","dychwelyd.wav"
"CommonPhrases/cy/aros_fewn.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/aros_fewn.wav","cy","CommonPhrases","aros_fewn.wav"
"CommonPhrases/cy/mynd_allan.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/mynd_allan.wav","cy","CommonPhrases","mynd_allan.wav"
"CommonPhrases/cy/symud_ymlaen.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/symud_ymlaen.wav","cy","CommonPhrases","symud_ymlaen.wav"
"CommonPhrases/cy/arafwch.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/arafwch.wav","cy","CommonPhrases","arafwch.wav"
"CommonPhrases/cy/cyflymwch.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/cyflymwch.wav","cy","CommonPhrases","cyflymwch.wav"
"CommonPhrases/cy/parhau.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/parhau.wav","cy","CommonPhrases","parhau.wav"
"CommonPhrases/cy/rhoi_r_gorau_iddi.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/rhoi_r_gorau_iddi.wav","cy","CommonPhrases","rhoi_r_gorau_iddi.wav"
"CommonPhrases/cy/codi.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/codi.wav","cy","CommonPhrases","codi.wav"
"CommonPhrases/cy/rhoi_lawr.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/rhoi_lawr.wav","cy","CommonPhrases","rhoi_lawr.wav"
"CommonPhrases/cy/troi_ymlaen.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/troi_ymlaen.wav","cy","CommonPhrases","troi_ymlaen.wav"
"CommonPhrases/cy/troi_i_ffwrdd.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/troi_i_ffwrdd.wav","cy","CommonPhrases","troi_i_ffwrdd.wav"
"CommonPhrases/cy/glanhau.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/glanhau.wav","cy","CommonPhrases","glanhau.wav"
"CommonPhrases/cy/llanastru.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/llanastru.wav","cy","CommonPhrases","llanastru.wav"
"CommonPhrases/cy/sefydlu.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/sefydlu.wav","cy","CommonPhrases","sefydlu.wav"
"CommonPhrases/cy/pacio.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/pacio.wav","cy","CommonPhrases","pacio.wav"
"CommonPhrases/cy/ymddangos.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/ymddangos.wav","cy","CommonPhrases","ymddangos.wav"
"CommonPhrases/cy/gadael_yn_gynnar.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/gadael_yn_gynnar.wav","cy","CommonPhrases","gadael_yn_gynnar.wav"
"CommonPhrases/cy/aros_yn_hwyr.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/aros_yn_hwyr.wav","cy","CommonPhrases","aros_yn_hwyr.wav"
"CommonPhrases/cy/tawalu.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/tawalu.wav","cy","CommonPhrases","tawalu.wav"
"CommonPhrases/cy/cynhesu.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/cynhesu.wav","cy","CommonPhrases","cynhesu.wav"
"CommonPhrases/cy/oeri.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/oeri.wav","cy","CommonPhrases","oeri.wav"
"CommonPhrases/cy/gwisgo_n_ffurfiol.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/gwisgo_n_ffurfiol.wav","cy","CommonPhrases","gwisgo_n_ffurfiol.wav"
"CommonPhrases/cy/newid_dillad.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/newid_dillad.wav","cy","CommonPhrases","newid_dillad.wav"
"CommonPhrases/cy/paratoi.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/paratoi.wav","cy","CommonPhrases","paratoi.wav"
"CommonPhrases/cy/ymffresio.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/ymffresio.wav","cy","CommonPhrases","ymffresio.wav"
"CommonPhrases/cy/cymer_egwyl.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/cymer_egwyl.wav","cy","CommonPhrases","cymer_egwyl.wav"
"CommonPhrases/cy/gorffwys.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/gorffwys.wav","cy","CommonPhrases","gorffwys.wav"
"CommonPhrases/cy/dechrau_drosodd.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/dechrau_drosodd.wav","cy","CommonPhrases","dechrau_drosodd.wav"
"CommonPhrases/cy/ewch_ymlaen.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/ewch_ymlaen.wav","cy","CommonPhrases","ewch_ymlaen.wav"
"CommonPhrases/cy/dal_ati.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/dal_ati.wav","cy","CommonPhrases","dal_ati.wav"
"CommonPhrases/cy/gollwng.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/gollwng.wav","cy","CommonPhrases","gollwng.wav"
"CommonPhrases/cy/camu_o_r_neilltu.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/camu_o_r_neilltu.wav","cy","CommonPhrases","camu_o_r_neilltu.wav"
"CommonPhrases/cy/symud_ymlaen.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/symud_ymlaen.wav","cy","CommonPhrases","symud_ymlaen.wav"
"CommonPhrases/cy/edrych_yn_l.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/edrych_yn_l.wav","cy","CommonPhrases","edrych_yn_l.wav"
"CommonPhrases/cy/sefydlu.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/sefydlu.wav","cy","CommonPhrases","sefydlu.wav"
"CommonPhrases/cy/gorffen.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/gorffen.wav","cy","CommonPhrases","gorffen.wav"
"CommonPhrases/cy/gadael.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/gadael.wav","cy","CommonPhrases","gadael.wav"
"CommonPhrases/cy/edrych_o_gwmpas.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/edrych_o_gwmpas.wav","cy","CommonPhrases","edrych_o_gwmpas.wav"
"CommonPhrases/cy/deffro_rhywun.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/deffro_rhywun.wav","cy","CommonPhrases","deffro_rhywun.wav"
"CommonPhrases/cy/syrthio_i_gysgu.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/syrthio_i_gysgu.wav","cy","CommonPhrases","syrthio_i_gysgu.wav"
"CommonPhrases/cy/dal_i_fyny.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/dal_i_fyny.wav","cy","CommonPhrases","dal_i_fyny.wav"
"CommonPhrases/cy/treulio_amser.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/treulio_amser.wav","cy","CommonPhrases","treulio_amser.wav"
"CommonPhrases/cy/cyfarfod.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/cyfarfod.wav","cy","CommonPhrases","cyfarfod.wav"
"CommonPhrases/cy/cwrdd.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/cwrdd.wav","cy","CommonPhrases","cwrdd.wav"
"CommonPhrases/cy/cadw_mewn_cysylltiad.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/cadw_mewn_cysylltiad.wav","cy","CommonPhrases","cadw_mewn_cysylltiad.wav"
"CommonPhrases/cy/cadw_mewn_cysylltiad.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/cadw_mewn_cysylltiad.wav","cy","CommonPhrases","cadw_mewn_cysylltiad.wav"
"CommonPhrases/cy/colli_cysylltiad.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/colli_cysylltiad.wav","cy","CommonPhrases","colli_cysylltiad.wav"
"CommonPhrases/cy/cofrestru.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/cofrestru.wav","cy","CommonPhrases","cofrestru.wav"
"CommonPhrases/cy/estyn_allan.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/estyn_allan.wav","cy","CommonPhrases","estyn_allan.wav"
"CommonPhrases/cy/ailgysylltu.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/ailgysylltu.wav","cy","CommonPhrases","ailgysylltu.wav"
"CommonPhrases/cy/symud_ar_wah_n.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/symud_ar_wah_n.wav","cy","CommonPhrases","symud_ar_wah_n.wav"
"CommonPhrases/cy/dod_yn_agos.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/dod_yn_agos.wav","cy","CommonPhrases","dod_yn_agos.wav"
"CommonPhrases/cy/tyfu_ar_wah_n.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/tyfu_ar_wah_n.wav","cy","CommonPhrases","tyfu_ar_wah_n.wav"
"CommonPhrases/cy/gwneud_ffrindiau.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/gwneud_ffrindiau.wav","cy","CommonPhrases","gwneud_ffrindiau.wav"
"CommonPhrases/cy/taro_dechrau_n_dda.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/taro_dechrau_n_dda.wav","cy","CommonPhrases","taro_dechrau_n_dda.wav"
"CommonPhrases/cy/dod_ymlaen.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/dod_ymlaen.wav","cy","CommonPhrases","dod_ymlaen.wav"
"CommonPhrases/cy/cweryla.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/cweryla.wav","cy","CommonPhrases","cweryla.wav"
"CommonPhrases/cy/torri_r_i.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/torri_r_i.wav","cy","CommonPhrases","torri_r_i.wav"
"CommonPhrases/cy/dod_draw.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/dod_draw.wav","cy","CommonPhrases","dod_draw.wav"
"CommonPhrases/cy/dod_gyda_chi.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/dod_gyda_chi.wav","cy","CommonPhrases","dod_gyda_chi.wav"
"CommonPhrases/cy/dod_rhywun.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/dod_rhywun.wav","cy","CommonPhrases","dod_rhywun.wav"
"CommonPhrases/cy/gwahodd_draw.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/gwahodd_draw.wav","cy","CommonPhrases","gwahodd_draw.wav"
"CommonPhrases/cy/galw_heibio.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/galw_heibio.wav","cy","CommonPhrases","galw_heibio.wav"
"CommonPhrases/cy/galw_heibio.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/galw_heibio.wav","cy","CommonPhrases","galw_heibio.wav"
"CommonPhrases/cy/dod_draw.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/dod_draw.wav","cy","CommonPhrases","dod_draw.wav"
"CommonPhrases/cy/dangos_cefnogaeth.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/dangos_cefnogaeth.wav","cy","CommonPhrases","dangos_cefnogaeth.wav"
"CommonPhrases/cy/bod_yna_i.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/bod_yna_i.wav","cy","CommonPhrases","bod_yna_i.wav"
"CommonPhrases/cy/dibynnu_ar.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/dibynnu_ar.wav","cy","CommonPhrases","dibynnu_ar.wav"
"CommonPhrases/cy/dibynnu_ar.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/dibynnu_ar.wav","cy","CommonPhrases","dibynnu_ar.wav"
"CommonPhrases/cy/ymddiried_mewn_rhywun.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/ymddiried_mewn_rhywun.wav","cy","CommonPhrases","ymddiried_mewn_rhywun.wav"
"CommonPhrases/cy/agor_i_fyny.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/agor_i_fyny.wav","cy","CommonPhrases","agor_i_fyny.wav"
"CommonPhrases/cy/rhannu_teimladau.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/rhannu_teimladau.wav","cy","CommonPhrases","rhannu_teimladau.wav"
"CommonPhrases/cy/treulio_amser.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/treulio_amser.wav","cy","CommonPhrases","treulio_amser.wav"
"CommonPhrases/cy/gwneud_cynlluniau.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/gwneud_cynlluniau.wav","cy","CommonPhrases","gwneud_cynlluniau.wav"
"CommonPhrases/cy/canslo_cynlluniau.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/canslo_cynlluniau.wav","cy","CommonPhrases","canslo_cynlluniau.wav"
"CommonPhrases/cy/ymuno.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/ymuno.wav","cy","CommonPhrases","ymuno.wav"
"CommonPhrases/cy/cefnogi_rhywun.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/cefnogi_rhywun.wav","cy","CommonPhrases","cefnogi_rhywun.wav"
"CommonPhrases/cy/sefyll_gyda.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/sefyll_gyda.wav","cy","CommonPhrases","sefyll_gyda.wav"
"CommonPhrases/cy/edrych_allan_am.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/edrych_allan_am.wav","cy","CommonPhrases","edrych_allan_am.wav"
"CommonPhrases/cy/dod_i_adnabod.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/dod_i_adnabod.wav","cy","CommonPhrases","dod_i_adnabod.wav"
"CommonPhrases/cy/aros_yn_agos.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/aros_yn_agos.wav","cy","CommonPhrases","aros_yn_agos.wav"
"CommonPhrases/cy/teimlo_n_groesawgar.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/teimlo_n_groesawgar.wav","cy","CommonPhrases","teimlo_n_groesawgar.wav"
"CommonPhrases/cy/teimlo_wedi_ch_anghofio.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/teimlo_wedi_ch_anghofio.wav","cy","CommonPhrases","teimlo_wedi_ch_anghofio.wav"
"CommonPhrases/cy/clymu_gyda.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/clymu_gyda.wav","cy","CommonPhrases","clymu_gyda.wav"
"CommonPhrases/cy/cysylltu_gyda.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/cysylltu_gyda.wav","cy","CommonPhrases","cysylltu_gyda.wav"
"CommonPhrases/cy/cymdeithasu.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/cymdeithasu.wav","cy","CommonPhrases","cymdeithasu.wav"
"CommonPhrases/cy/helo_yno.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/helo_yno.wav","cy","CommonPhrases","helo_yno.wav"
"CommonPhrases/cy/helo_bawb.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/helo_bawb.wav","cy","CommonPhrases","helo_bawb.wav"
"CommonPhrases/cy/sut_wyt_ti.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/sut_wyt_ti.wav","cy","CommonPhrases","sut_wyt_ti.wav"
"CommonPhrases/cy/sut_mae_n_mynd.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/sut_mae_n_mynd.wav","cy","CommonPhrases","sut_mae_n_mynd.wav"
"CommonPhrases/cy/be_sy_n_bod.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/be_sy_n_bod.wav","cy","CommonPhrases","be_sy_n_bod.wav"
"CommonPhrases/cy/dyfalwch_beth.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/dyfalwch_beth.wav","cy","CommonPhrases","dyfalwch_beth.wav"
"CommonPhrases/cy/gyda_llaw.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/gyda_llaw.wav","cy","CommonPhrases","gyda_llaw.wav"
"CommonPhrases/cy/wrth_siarad_am_hynny.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/wrth_siarad_am_hynny.wav","cy","CommonPhrases","wrth_siarad_am_hynny.wav"
"CommonPhrases/cy/mae_hynny_n_fy_atgoffa.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/mae_hynny_n_fy_atgoffa.wav","cy","CommonPhrases","mae_hynny_n_fy_atgoffa.wav"
"CommonPhrases/cy/cyn_i_mi_anghofio.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/cyn_i_mi_anghofio.wav","cy","CommonPhrases","cyn_i_mi_anghofio.wav"
"CommonPhrases/cy/beth_bynnag.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/beth_bynnag.wav","cy","CommonPhrases","beth_bynnag.wav"
"CommonPhrases/cy/felly_ie.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/felly_ie.wav","cy","CommonPhrases","felly_ie.wav"
"CommonPhrases/cy/yn_fyr.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/yn_fyr.wav","cy","CommonPhrases","yn_fyr.wav"
"CommonPhrases/cy/a_bod_yn_onest.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/a_bod_yn_onest.wav","cy","CommonPhrases","a_bod_yn_onest.wav"
"CommonPhrases/cy/a_dweud_y_gwir.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/a_dweud_y_gwir.wav","cy","CommonPhrases","a_dweud_y_gwir.wav"
"CommonPhrases/cy/dwi_n_dweud.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/dwi_n_dweud.wav","cy","CommonPhrases","dwi_n_dweud.wav"
"CommonPhrases/cy/os_gofynnwch_chi_i_fi.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/os_gofynnwch_chi_i_fi.wav","cy","CommonPhrases","os_gofynnwch_chi_i_fi.wav"
"CommonPhrases/cy/yn_fy_marn_i.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/yn_fy_marn_i.wav","cy","CommonPhrases","yn_fy_marn_i.wav"
"CommonPhrases/cy/wyddoch_chi_beth.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/wyddoch_chi_beth.wav","cy","CommonPhrases","wyddoch_chi_beth.wav"
"CommonPhrases/cy/gadewch_i_mi_feddwl.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/gadewch_i_mi_feddwl.wav","cy","CommonPhrases","gadewch_i_mi_feddwl.wav"
"CommonPhrases/cy/un_peth_arall.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/un_peth_arall.wav","cy","CommonPhrases","un_peth_arall.wav"
"CommonPhrases/cy/cwestiwn_cyflym.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/cwestiwn_cyflym.wav","cy","CommonPhrases","cwestiwn_cyflym.wav"
"CommonPhrases/cy/ga_i_ofyn.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/ga_i_ofyn.wav","cy","CommonPhrases","ga_i_ofyn.wav"
"CommonPhrases/cy/sori_am_dorri_ar_draws.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/sori_am_dorri_ar_draws.wav","cy","CommonPhrases","sori_am_dorri_ar_draws.wav"
"CommonPhrases/cy/ewch_ymlaen.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/ewch_ymlaen.wav","cy","CommonPhrases","ewch_ymlaen.wav"
"CommonPhrases/cy/parhewch_os_gwelwch_yn_dda.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/parhewch_os_gwelwch_yn_dda.wav","cy","CommonPhrases","parhewch_os_gwelwch_yn_dda.wav"
"CommonPhrases/cy/fel_roeddwn_i_n_dweud.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/fel_roeddwn_i_n_dweud.wav","cy","CommonPhrases","fel_roeddwn_i_n_dweud.wav"
"CommonPhrases/cy/i_grynhoi.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/i_grynhoi.wav","cy","CommonPhrases","i_grynhoi.wav"
"CommonPhrases/cy/yn_fyr.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/yn_fyr.wav","cy","CommonPhrases","yn_fyr.wav"
"CommonPhrases/cy/dyna_fo.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/dyna_fo.wav","cy","CommonPhrases","dyna_fo.wav"
"CommonPhrases/cy/dyna_i_gyd.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/dyna_i_gyd.wav","cy","CommonPhrases","dyna_i_gyd.wav"
"CommonPhrases/cy/swnio_n_dda.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/swnio_n_dda.wav","cy","CommonPhrases","swnio_n_dda.wav"
"CommonPhrases/cy/mae_n_gweithio_i_mi.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/mae_n_gweithio_i_mi.wav","cy","CommonPhrases","mae_n_gweithio_i_mi.wav"
"CommonPhrases/cy/gadewch_i_ni_stopio_yma.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/gadewch_i_ni_stopio_yma.wav","cy","CommonPhrases","gadewch_i_ni_stopio_yma.wav"
"CommonPhrases/cy/galw_heibio_am_y_dydd.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/galw_heibio_am_y_dydd.wav","cy","CommonPhrases","galw_heibio_am_y_dydd.wav"
"CommonPhrases/cy/sgwrsio_n_fuan.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/sgwrsio_n_fuan.wav","cy","CommonPhrases","sgwrsio_n_fuan.wav"
"CommonPhrases/cy/wela_i_chi_n_hwyrach.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/wela_i_chi_n_hwyrach.wav","cy","CommonPhrases","wela_i_chi_n_hwyrach.wav"
"CommonPhrases/cy/wela_i_chi_o_gwmpas.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/wela_i_chi_o_gwmpas.wav","cy","CommonPhrases","wela_i_chi_o_gwmpas.wav"
"CommonPhrases/cy/wela_i_chi_n_hwyrach.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/wela_i_chi_n_hwyrach.wav","cy","CommonPhrases","wela_i_chi_n_hwyrach.wav"
"CommonPhrases/cy/cofiwch_ofalu.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/cofiwch_ofalu.wav","cy","CommonPhrases","cofiwch_ofalu.wav"
"CommonPhrases/cy/cael_un_da.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/cael_un_da.wav","cy","CommonPhrases","cael_un_da.wav"
"CommonPhrases/cy/braf_siarad_chi.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/braf_siarad_chi.wav","cy","CommonPhrases","braf_siarad_chi.wav"
"CommonPhrases/cy/diolch_am_eich_amser.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/diolch_am_eich_amser.wav","cy","CommonPhrases","diolch_am_eich_amser.wav"
"CommonPhrases/cy/gwerthfawrogaf_hynny.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/gwerthfawrogaf_hynny.wav","cy","CommonPhrases","gwerthfawrogaf_hynny.wav"
"CommonPhrases/cy/tan_y_tro_nesaf.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/tan_y_tro_nesaf.wav","cy","CommonPhrases","tan_y_tro_nesaf.wav"
"CommonPhrases/cy/hwyl_am_y_tro.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/hwyl_am_y_tro.wav","cy","CommonPhrases","hwyl_am_y_tro.wav"
"CommonPhrases/cy/rhyw_fath_o_brysur.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/rhyw_fath_o_brysur.wav","cy","CommonPhrases","rhyw_fath_o_brysur.wav"
"CommonPhrases/cy/gweddol_dda.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/gweddol_dda.wav","cy","CommonPhrases","gweddol_dda.wav"
"CommonPhrases/cy/dim_yn_ddrwg.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/dim_yn_ddrwg.wav","cy","CommonPhrases","dim_yn_ddrwg.wav"
"CommonPhrases/cy/yr_un_fath_yma.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/yr_un_fath_yma.wav","cy","CommonPhrases","yr_un_fath_yma.wav"
"CommonPhrases/cy/dw_i_n_tybio.wav","https://f002.backblazeb2.com/file/voco-audio-library/CommonPhrases/cy/dw_i_n_tybio.wav","cy","CommonPhrases","dw_i_n_tybio.wav"
